frequency,amb,flag,darm
33.285,1.08e-20,0,5.54e-20
33.36,0.0,0,4.8299999999999996e-20
33.449999999999996,0.0,0,5.3166666666666664e-20
33.55,0.0,0,5.3433333333333336e-20
33.64,0.0,0,5.62e-20
33.73,1.29e-20,0,5.803333333333334e-20
33.82,0.0,0,5.543333333333334e-20
33.91,0.0,0,5.61e-20
34.0,1.19e-20,0,4.796666666666667e-20
34.075,0.0,0,5.235e-20
34.15,0.0,0,5.28e-20
34.24,0.0,0,4.6733333333333336e-20
34.33,1.1299999999999999e-20,0,5.08e-20
34.42,0.0,0,5.073333333333333e-20
34.516666666666666,0.0,0,5.3733333333333334e-20
34.61,0.0,0,5.816666666666667e-20
34.699999999999996,1.3e-20,0,6.24e-20
34.79,0.0,0,5.363333333333333e-20
34.88,0.0,0,5.663333333333334e-20
34.97,1.25e-20,0,5.156666666666667e-20
35.06,0.0,0,5.913333333333333e-20
35.15,0.0,0,4.836666666666667e-20
35.24,0.0,0,5.363333333333333e-20
35.33,1.1200000000000002e-20,0,5.4066666666666664e-20
35.42,0.0,0,4.9433333333333335e-20
35.516666666666666,0.0,0,4.733333333333333e-20
35.61,0.0,0,5.0666666666666665e-20
35.699999999999996,8.35e-21,1,5.166666666666666e-20
35.79,0.0,0,5.023333333333333e-20
35.88,0.0,0,4.7233333333333335e-20
35.97,1.7799999999999998e-20,0,4.62e-20
36.06,0.0,0,5.293333333333333e-20
36.15,0.0,0,4.4733333333333336e-20
36.24,0.0,0,4.6966666666666663e-20
36.33,1.8000000000000002e-20,0,5.426666666666667e-20
36.42,0.0,0,4.88e-20
36.516666666666666,0.0,0,4.816666666666666e-20
36.625,0.0,0,4.5725e-20
36.73,1.6799999999999998e-20,0,4.18e-20
36.82,0.0,0,4.4466666666666664e-20
36.91,0.0,0,4.1466666666666673e-20
37.0,1.66e-20,0,4.6299999999999996e-20
37.09,0.0,0,4.293333333333333e-20
37.18,0.0,0,4.5433333333333335e-20
37.27,1.55e-20,0,4.04e-20
37.36,0.0,0,3.756666666666667e-20
