frequency,amb,flag,darm
52.865,0.0,0,4.125e-20
52.985,0.0,0,3.9850000000000005e-20
53.105000000000004,0.0,0,3.75e-20
53.225,0.0,0,3.585e-20
53.345,0.0,0,4.195e-20
53.484,0.0,0,3.948e-20
53.625,0.0,0,4.0375000000000004e-20
53.745,0.0,0,3.8124999999999996e-20
53.865,0.0,0,4.3874999999999994e-20
53.985,0.0,0,4.62e-20
54.120000000000005,0.0,0,4.2280000000000004e-20
54.254999999999995,0.0,0,3.7275000000000004e-20
54.375,0.0,0,3.92e-20
54.5,0.0,0,3.5475e-20
54.64,0.0,0,3.4159999999999995e-20
54.775,0.0,0,3.6275e-20
54.894999999999996,0.0,0,3.7100000000000004e-20
55.029999999999994,0.0,0,3.8960000000000004e-20
55.165,0.0,0,3.435e-20
55.285,0.0,0,3.3424999999999996e-20
55.42,0.0,0,3.6760000000000003e-20
55.565,0.0,0,3.3974999999999996e-20
55.684999999999995,0.0,0,3.52e-20
55.82000000000001,0.0,0,3.3480000000000006e-20
55.955,0.0,0,3.485e-20
56.075,0.0,0,3.7374999999999995e-20
56.21,0.0,0,3.55e-20
56.345,0.0,0,3.5525e-20
56.484,0.0,0,3.3640000000000005e-20
56.625,0.0,0,4.2825e-20
56.745,7.42e-22,1,3.705e-20
56.879999999999995,0.0,0,3.6140000000000003e-20
57.015,0.0,0,3.7375e-20
57.15,0.0,0,3.52e-20
57.285,0.0,0,3.4925000000000004e-20
57.42,0.0,0,3.128e-20
57.565,0.0,0,3.805e-20
57.684999999999995,0.0,0,3.67e-20
57.82000000000001,0.0,0,3.7580000000000004e-20
57.955,0.0,0,3.9025e-20
58.089999999999996,0.0,0,4.332e-20
58.225,0.0,0,4.7924999999999996e-20
58.36,0.0,0,4.374000000000001e-20
58.516,0.0,0,4.7700000000000007e-20
58.655,0.0,0,4.8075e-20
58.79,0.0,0,4.31e-20
58.925,0.0,0,5.487499999999999e-20
59.06,0.0,0,5.493999999999999e-20
59.195,0.0,0,5.5325e-20
59.33,0.0,0,5.41e-20
59.4675,0.0,0,8.929999999999999e-20
59.61,0.0,0,1.0686e-19
59.760000000000005,0.0,0,1.516e-19
59.894999999999996,0.0,0,8.895e-19
60.029999999999994,0.0,0,3.1360000000000005e-18
60.17999999999999,0.0,0,1.9879999999999998e-19
60.315,0.0,0,1.4625000000000002e-19
60.452,0.0,0,9.822000000000001e-20
60.61,0.0,0,6.21e-20
60.745,0.0,0,5.7575e-20
60.879999999999995,0.0,0,5.754e-20
61.029999999999994,0.0,0,5.73e-20
61.165,0.0,0,3.85e-20
61.3,0.0,0,4.308e-20
61.452,0.0,0,4.3220000000000006e-20
61.595,0.0,0,3.9524999999999994e-20
61.73,0.0,0,4.2420000000000004e-20
61.879999999999995,0.0,0,4.394e-20
62.029999999999994,0.0,0,3.322e-20
62.165,0.0,0,2.935e-20
62.3,0.0,0,2.988e-20
62.452,0.0,0,3.036000000000001e-20
62.61,0.0,0,2.812e-20
62.760000000000005,0.0,0,2.994000000000001e-20
62.894999999999996,0.0,0,3.0025e-20
63.029999999999994,0.0,0,2.9419999999999993e-20
63.17999999999999,0.0,0,2.986e-20
63.33,0.0,0,2.968e-20
63.484,0.0,0,3.122e-20
63.64,0.0,0,2.8340000000000003e-20
63.79,0.0,0,3.0300000000000007e-20
63.925,2.52e-22,1,3.95e-20
64.06,0.0,0,4.3399999999999996e-20
64.21000000000001,0.0,0,3.8359999999999996e-20
64.36,0.0,0,3.746e-20
64.51599999999999,0.0,0,2.9519999999999997e-20
64.67,0.0,0,3.0839999999999996e-20
64.82000000000001,0.0,0,3.072e-20
64.97,0.0,0,2.962e-20
65.12,0.0,0,2.7059999999999997e-20
65.27,0.0,0,2.888e-20
65.42,0.0,0,2.944e-20
65.58,0.0,0,3.002e-20
65.73,0.0,0,2.884e-20
65.88,0.0,0,2.9580000000000003e-20
66.03,0.0,0,2.7960000000000006e-20
66.18,0.0,0,2.796e-20
66.33,0.0,0,2.762e-20
66.48400000000001,0.0,0,2.582e-20
66.64,0.0,0,2.694e-20
66.79,0.0,0,2.45e-20
66.94,0.0,0,2.804e-20
67.09,0.0,0,2.506e-20
67.24,0.0,0,2.532e-20
67.405,0.0,0,3.0216666666666667e-20
67.58,0.0,0,2.932e-20
67.73,0.0,0,2.9140000000000006e-20
67.88,0.0,0,2.626e-20
68.03,0.0,0,2.6500000000000004e-20
68.18,0.0,0,2.8020000000000007e-20
68.345,0.0,0,2.735e-20
68.51599999999999,0.0,0,2.5419999999999996e-20
68.67,0.0,0,3.024e-20
68.82000000000001,0.0,0,3.082e-20
68.97,0.0,0,2.552e-20
69.135,0.0,0,2.903333333333333e-20
69.3,0.0,0,2.874e-20
69.452,0.0,0,2.6219999999999998e-20
69.61,0.0,0,2.49e-20
69.77499999999999,0.0,0,2.9266666666666665e-20
69.94,0.0,0,3.066e-20
70.09,0.0,0,2.6660000000000005e-20
70.24,0.0,0,2.8380000000000006e-20
70.405,0.0,0,2.465e-20
70.58,0.0,0,2.772e-20
70.73,0.0,0,2.654e-20
70.895,0.0,0,2.6566666666666666e-20
71.06,2.1900000000000004e-22,1,2.7360000000000004e-20
71.22500000000001,0.0,0,2.4099999999999997e-20
71.39,0.0,0,2.424e-20
71.548,0.0,0,2.524e-20
71.715,0.0,0,2.636666666666667e-20
71.88,0.0,0,2.582e-20
72.045,0.0,0,2.6333333333333333e-20
72.21000000000001,0.0,0,2.56e-20
72.36,0.0,0,2.684e-20
72.53166666666667,0.0,0,2.521666666666667e-20
72.7,0.0,0,2.362e-20
72.865,0.0,0,2.3783333333333335e-20
73.03,0.0,0,2.5999999999999996e-20
73.19500000000001,0.0,0,2.613333333333333e-20
73.36,0.0,0,2.908e-20
73.53166666666667,0.0,0,2.6249999999999996e-20
73.7,0.0,0,2.3819999999999997e-20
73.865,0.0,0,2.455e-20
74.03,0.0,0,2.5079999999999998e-20
74.19500000000001,0.0,0,2.306666666666666e-20
74.375,0.0,0,2.3033333333333335e-20
74.548,0.0,0,2.4140000000000002e-20
74.715,0.0,0,2.6216666666666666e-20
74.88,0.0,0,2.8219999999999996e-20
75.045,0.0,0,5.581666666666666e-20
75.22500000000001,0.0,0,2.4816666666666665e-20
75.39,0.0,0,2.672e-20
75.56333333333333,0.0,0,2.5733333333333334e-20
75.745,0.0,0,2.3616666666666667e-20
75.91,0.0,0,2.2540000000000003e-20
76.075,0.0,0,2.456666666666667e-20
76.255,0.0,0,2.511666666666667e-20
76.42,0.0,0,2.2960000000000003e-20
76.595,0.0,0,2.3333333333333333e-20
76.77499999999999,0.0,0,2.473333333333333e-20
76.955,0.0,0,2.5633333333333334e-20
77.12,0.0,0,2.334e-20
77.285,0.0,0,2.4666666666666666e-20
77.46833333333333,0.0,0,2.32e-20
77.655,0.0,0,2.398333333333333e-20
77.82000000000001,0.0,0,2.3119999999999998e-20
77.985,0.0,0,2.3049999999999998e-20
78.165,2.34e-22,1,2.62e-20
78.345,0.0,0,2.535e-20
78.53166666666667,0.0,0,2.735e-20
78.715,0.0,0,2.473333333333333e-20
78.88,0.0,0,2.4760000000000002e-20
79.045,0.0,0,2.4233333333333335e-20
79.22500000000001,0.0,0,2.373333333333333e-20
79.405,0.0,0,2.4350000000000002e-20
79.595,0.0,0,2.54e-20
79.77499999999999,0.0,0,2.4166666666666667e-20
79.955,0.0,0,2.2516666666666667e-20
80.135,0.0,0,2.14e-20
80.315,0.0,0,2.3450000000000005e-20
80.5,0.0,0,2.1450000000000002e-20
80.685,0.0,0,2.1849999999999994e-20
80.865,0.0,0,2.4366666666666668e-20
81.045,0.0,0,2.3066666666666667e-20
81.22500000000001,0.0,0,2.3016666666666668e-20
81.405,0.0,0,2.2266666666666668e-20
81.595,0.0,0,2.3249999999999998e-20
81.77499999999999,0.0,0,2.381666666666667e-20
81.955,0.0,0,2.3266666666666668e-20
82.135,0.0,0,2.4650000000000003e-20
82.315,0.0,0,2.5166666666666668e-20
82.5,0.0,0,2.5033333333333335e-20
82.7,0.0,0,2.5042857142857142e-20
82.895,0.0,0,2.6516666666666664e-20
83.075,0.0,0,2.4533333333333336e-20
83.255,0.0,0,2.3516666666666664e-20
83.43666666666667,0.0,0,2.2866666666666666e-20
83.625,0.0,0,2.4150000000000004e-20
83.82000000000001,0.0,0,2.4557142857142858e-20
84.015,0.0,0,2.3016666666666665e-20
84.19500000000001,0.0,0,2.36e-20
84.375,0.0,0,2.3366666666666668e-20
84.56333333333333,0.0,0,2.095e-20
84.76,0.0,0,2.1942857142857145e-20
84.955,0.0,0,2.2516666666666667e-20
85.135,5.92e-22,1,2.3249999999999998e-20
85.33,0.0,0,2.275714285714286e-20
85.53166666666665,0.0,0,2.3316666666666666e-20
85.71499999999999,0.0,0,2.553333333333333e-20
85.90999999999998,0.0,0,2.292857142857143e-20
86.10500000000002,0.0,0,2.3350000000000002e-20
86.28499999999998,0.0,0,2.2116666666666666e-20
86.48428571428572,0.0,0,2.0414285714285717e-20
86.685,0.0,0,1.9783333333333332e-20
86.86500000000001,0.0,0,2.1699999999999998e-20
87.05999999999999,0.0,0,2.2099999999999996e-20
87.255,0.0,0,2.2983333333333333e-20
87.45285714285714,0.0,0,2.205714285714286e-20
87.65499999999999,0.0,0,2.26e-20
87.85000000000001,0.0,0,2.1628571428571427e-20
88.045,0.0,0,2.0883333333333332e-20
88.24000000000001,0.0,0,2.2114285714285717e-20
88.43666666666667,0.0,0,2.136666666666667e-20
88.64,0.0,0,2.0942857142857145e-20
88.835,0.0,0,2.1466666666666668e-20
89.02999999999999,0.0,0,2.184285714285714e-20
89.22500000000001,0.0,0,2.435e-20
89.42142857142856,0.0,0,2.3071428571428574e-20
89.625,0.0,0,2.4133333333333332e-20
89.82000000000001,0.0,0,2.5199999999999997e-20
90.02999999999999,0.0,0,2.6285714285714286e-20
90.22500000000001,0.0,0,2.285e-20
90.42142857142856,0.0,0,2.157142857142857e-20
90.625,0.0,0,2.1683333333333335e-20
90.82000000000001,0.0,0,2.1428571428571432e-20
91.02999999999999,0.0,0,2.0514285714285715e-20
91.22500000000001,0.0,0,2.0766666666666666e-20
91.42142857142856,0.0,0,2.2071428571428568e-20
91.64,0.0,0,2.2257142857142857e-20
91.85000000000001,0.0,0,1.9185714285714285e-20
92.045,0.0,0,2.0933333333333337e-20
92.24000000000001,2.5799999999999997e-22,1,2.202857142857143e-20
92.45285714285714,0.0,0,2.1885714285714287e-20
92.66999999999999,0.0,0,2.2542857142857144e-20
92.86500000000001,0.0,0,2.03e-20
93.05999999999999,0.0,0,1.9614285714285715e-20
93.27,0.0,0,2.0985714285714288e-20
93.48428571428572,0.0,0,2.1128571428571428e-20
93.7,0.0,0,2.012857142857143e-20
93.90999999999998,0.0,0,1.8571428571428572e-20
94.10500000000002,0.0,0,1.963333333333333e-20
94.29999999999998,0.0,0,1.7285714285714285e-20
94.51571428571428,0.0,0,2.037142857142857e-20
94.72999999999999,0.0,0,2.0299999999999997e-20
94.93999999999998,0.0,0,2.0328571428571425e-20
95.14999999999999,0.0,0,2.1442857142857143e-20
95.36,0.0,0,1.9928571428571427e-20
95.57857142857142,0.0,0,1.9714285714285712e-20
95.78999999999999,0.0,0,2.0914285714285713e-20
96.00000000000001,0.0,0,2.292857142857143e-20
96.21000000000001,0.0,0,2.0157142857142857e-20
96.42142857142856,0.0,0,1.888571428571429e-20
96.64,0.0,0,2.0228571428571428e-20
96.85000000000001,0.0,0,1.9199999999999996e-20
97.05999999999999,0.0,0,1.9414285714285714e-20
97.27,0.0,0,2.2457142857142858e-20
97.48428571428572,0.0,0,1.851428571428571e-20
97.715,0.0,0,2.095e-20
97.93999999999998,0.0,0,1.9714285714285712e-20
98.14999999999999,0.0,0,2.2014285714285716e-20
98.36,0.0,0,2.1242857142857143e-20
98.57857142857142,0.0,0,2.271428571428572e-20
98.78999999999999,0.0,0,2.0871428571428573e-20
99.015,0.0,0,1.98875e-20
99.24000000000001,0.0,0,1.9028571428571427e-20
99.45285714285714,2.89e-22,1,2.024285714285715e-20
99.66999999999999,0.0,0,2.0557142857142858e-20
99.88000000000001,0.0,0,2.5657142857142856e-20
100.10499999999999,0.0,0,2.1875e-20
100.33,0.0,0,1.8514285714285715e-20
100.54714285714284,0.0,0,1.997142857142857e-20
100.775,0.0,0,2.1499999999999998e-20
101.00000000000001,0.0,0,2.1014285714285713e-20
101.21000000000001,0.0,0,2.177142857142857e-20
101.4375,0.0,0,1.99375e-20
101.66999999999999,0.0,0,1.9714285714285715e-20
101.88000000000001,0.0,0,2.042857142857143e-20
102.10499999999999,0.0,0,1.86875e-20
102.33,0.0,0,2.024285714285714e-20
102.5625,0.0,0,2.14875e-20
102.78999999999999,0.0,0,2.1057142857142853e-20
103.015,0.0,0,2.1175e-20
103.24000000000001,0.0,0,2.29e-20
103.46875,0.0,0,2.08125e-20
103.7,0.0,0,2.0385714285714286e-20
103.925,0.0,0,1.9625e-20
104.14999999999999,0.0,0,2.0085714285714285e-20
104.375,0.0,0,2.19375e-20
104.61,0.0,0,2.062857142857143e-20
104.83500000000001,0.0,0,2.0625e-20
105.05999999999999,0.0,0,2.1157142857142857e-20
105.285,0.0,0,2.06125e-20
105.53125,0.0,0,2.24875e-20
105.76,0.0,0,2.0542857142857143e-20
105.985,0.0,0,2.08375e-20
106.225,0.0,0,2.08875e-20
106.45285714285714,7.5e-23,1,1.935714285714286e-20
106.685,0.0,0,1.89e-20
106.925,0.0,0,1.93625e-20
107.16499999999999,0.0,0,2.2275e-20
107.39,0.0,0,2.0757142857142858e-20
107.625,0.0,0,2.0512499999999998e-20
107.86500000000001,0.0,0,1.9175e-20
108.10499999999999,0.0,0,1.9450000000000002e-20
108.33,0.0,0,1.8014285714285713e-20
108.5625,0.0,0,1.8175000000000002e-20
108.805,0.0,0,1.955e-20
109.045,0.0,0,1.9125e-20
109.285,0.0,0,1.90375e-20
109.53125,0.0,0,1.84625e-20
109.775,0.0,0,1.93125e-20
110.015,0.0,0,1.96625e-20
110.255,0.0,0,1.8387500000000003e-20
110.48428571428572,0.0,0,1.6957142857142856e-20
110.715,0.0,0,1.9712499999999998e-20
110.955,0.0,0,1.965e-20
111.195,0.0,0,1.95875e-20
111.4375,0.0,0,1.8412499999999997e-20
111.685,0.0,0,1.99875e-20
111.94,0.0,0,1.897777777777778e-20
112.195,0.0,0,1.9349999999999998e-20
112.4375,0.0,0,1.93625e-20
112.685,0.0,0,1.90125e-20
112.925,0.0,0,1.9100000000000002e-20
113.16499999999999,0.0,0,1.77875e-20
113.40625,0.0,0,2.0499999999999997e-20
113.655,4.71e-22,1,2.0087500000000002e-20
113.91000000000001,0.0,0,2.1877777777777776e-20
114.16499999999999,0.0,0,1.8949999999999997e-20
114.40625,0.0,0,1.88125e-20
114.655,0.0,0,2.00875e-20
114.89500000000001,0.0,0,2.0637500000000002e-20
115.14999999999999,0.0,0,2.0866666666666666e-20
115.40625,0.0,0,1.87625e-20
115.655,0.0,0,1.80875e-20
115.91000000000001,0.0,0,1.8333333333333332e-20
116.16499999999999,0.0,0,1.865e-20
116.40625,0.0,0,1.9175000000000002e-20
116.67,0.0,0,1.8955555555555554e-20
116.925,0.0,0,1.985e-20
117.16499999999999,0.0,0,1.8925e-20
117.42222222222222,0.0,0,1.8e-20
117.685,0.0,0,2.0037499999999997e-20
117.94,0.0,0,1.9533333333333333e-20
118.195,0.0,0,1.9162499999999998e-20
118.45333333333332,0.0,0,1.8900000000000002e-20
118.715,0.0,0,1.93e-20
118.97,0.0,0,2.0444444444444442e-20
119.225,0.0,0,1.8787499999999998e-20
119.48444444444443,0.0,0,1.8411111111111113e-20
119.745,0.0,0,2.5137499999999998e-20
120.0,0.0,0,1.5666666666666665e-19
120.255,0.0,0,2.505e-20
120.51555555555557,0.0,0,1.92e-20
120.79000000000002,8.1e-22,0,1.798888888888889e-20
121.045,0.0,0,1.84125e-20
121.30000000000001,0.0,0,1.88e-20
121.57777777777778,0.0,0,1.8644444444444446e-20
121.83500000000001,0.0,0,1.90125e-20
122.08999999999999,0.0,0,1.8677777777777778e-20
122.36,0.0,0,1.6855555555555553e-20
122.64,0.0,0,1.8955555555555554e-20
122.89500000000001,0.0,0,1.88875e-20
123.14999999999999,0.0,0,1.881111111111111e-20
123.42222222222222,0.0,0,1.9733333333333333e-20
123.69999999999999,0.0,0,1.7533333333333336e-20
123.97,0.0,0,1.7388888888888887e-20
124.23999999999998,0.0,0,1.7955555555555556e-20
124.5,0.0,0,1.74125e-20
124.76000000000002,0.0,0,1.8333333333333332e-20
125.03,0.0,0,1.7866666666666666e-20
125.30000000000001,0.0,0,1.882222222222222e-20
125.57777777777778,0.0,0,1.6788888888888888e-20
125.85000000000001,0.0,0,1.7633333333333336e-20
126.11999999999999,0.0,0,1.8533333333333333e-20
126.39111111111112,0.0,0,1.817777777777778e-20
126.67,0.0,0,1.811111111111111e-20
126.94,0.0,0,1.8088888888888886e-20
127.20999999999998,0.0,0,1.75e-20
127.48444444444443,0.0,0,1.783333333333333e-20
127.76000000000002,2.36e-22,1,1.748888888888889e-20
128.04500000000002,0.0,0,1.833e-20
128.33,0.0,0,2.0166666666666667e-20
128.60888888888888,0.0,0,1.882222222222222e-20
128.88,0.0,0,1.7855555555555553e-20
129.15,0.0,0,1.8955555555555557e-20
129.42222222222222,0.0,0,1.8511111111111113e-20
129.71499999999997,0.0,0,1.898e-20
130.0,0.0,0,1.8422222222222223e-20
130.27000000000004,0.0,0,1.7677777777777775e-20
130.54666666666668,0.0,0,1.6899999999999998e-20
130.83499999999998,0.0,0,1.748e-20
131.12,0.0,0,1.8399999999999997e-20
131.39111111111112,0.0,0,1.8277777777777777e-20
131.685,0.0,0,1.8799999999999998e-20
131.97,0.0,0,1.8755555555555556e-20
132.23999999999998,0.0,0,1.8599999999999998e-20
132.531,0.0,0,1.788e-20
132.82,0.0,0,1.861111111111111e-20
133.10500000000002,0.0,0,1.9249999999999998e-20
133.39111111111112,0.0,0,1.991111111111111e-20
133.685,0.0,0,1.8060000000000003e-20
133.97,0.0,0,1.9033333333333334e-20
134.25499999999997,0.0,0,1.8250000000000004e-20
134.54666666666668,0.0,0,1.818888888888889e-20
134.83499999999998,4.6700000000000005e-23,1,1.8380000000000005e-20
135.12,0.0,0,1.8266666666666664e-20
135.40699999999998,0.0,0,1.878e-20
135.71499999999997,0.0,0,1.791e-20
136.0,0.0,0,1.671111111111111e-20
136.28500000000003,0.0,0,1.695e-20
136.59300000000002,0.0,0,1.9349999999999998e-20
136.88,0.0,0,1.731111111111111e-20
137.16500000000002,0.0,0,1.7829999999999998e-20
137.469,0.0,0,1.754e-20
137.75999999999996,0.0,0,1.9322222222222222e-20
138.04500000000002,0.0,0,1.909e-20
138.345,0.0,0,1.877e-20
138.655,0.0,0,1.782e-20
138.95499999999998,0.0,0,1.7720000000000002e-20
139.25499999999997,0.0,0,1.7659999999999998e-20
139.54666666666668,0.0,0,1.8933333333333334e-20
139.83499999999998,0.0,0,1.8879999999999997e-20
140.135,0.0,0,1.869e-20
140.438,0.0,0,1.9439999999999997e-20
140.74499999999998,0.0,0,1.8699999999999998e-20
141.04500000000002,0.0,0,1.744e-20
141.345,0.0,0,1.9039999999999998e-20
141.655,0.0,0,1.8170000000000002e-20
141.95499999999998,5.69e-22,1,1.8380000000000002e-20
142.25499999999997,0.0,0,1.794e-20
142.562,0.0,0,1.973e-20
142.865,0.0,0,1.834e-20
143.16500000000002,0.0,0,1.791e-20
143.48454545454544,0.0,0,1.902727272727273e-20
143.805,0.0,0,1.89e-20
144.10500000000002,0.0,0,1.738e-20
144.40699999999998,0.0,0,1.774e-20
144.71499999999997,0.0,0,1.846e-20
145.03,0.0,0,1.749090909090909e-20
145.345,0.0,0,1.7580000000000002e-20
145.655,0.0,0,1.7329999999999997e-20
145.95499999999998,0.0,0,1.852e-20
146.26999999999998,0.0,0,1.898181818181818e-20
146.59300000000002,0.0,0,1.778e-20
146.89499999999998,0.0,0,1.818e-20
147.21,0.0,0,1.7481818181818182e-20
147.531,0.0,0,1.756e-20
147.85,0.0,0,1.732727272727273e-20
148.16500000000002,0.0,0,1.708e-20
148.469,0.0,0,1.739e-20
148.79,0.0,0,1.8563636363636364e-20
149.10500000000002,4.07e-23,1,1.836e-20
149.42272727272726,0.0,0,1.7727272727272728e-20
149.76,0.0,0,1.8400000000000003e-20
150.075,0.0,0,2.1840000000000004e-20
150.39181818181817,0.0,0,1.8463636363636364e-20
150.71499999999997,0.0,0,1.8669999999999997e-20
151.03,0.0,0,1.9136363636363636e-20
151.3609090909091,0.0,0,1.8445454545454546e-20
151.685,0.0,0,1.829e-20
152.0,0.0,0,1.7500000000000003e-20
152.33,0.0,0,1.8300000000000003e-20
152.655,0.0,0,1.9009999999999998e-20
152.96999999999997,0.0,0,1.878181818181818e-20
153.30000000000004,0.0,0,1.8054545454545453e-20
153.6390909090909,0.0,0,1.8172727272727275e-20
153.96999999999997,0.0,0,1.712727272727273e-20
154.28500000000003,0.0,0,1.7939999999999995e-20
154.60818181818183,0.0,0,1.7554545454545455e-20
154.94,0.0,0,1.8472727272727273e-20
155.26999999999998,0.0,0,1.7272727272727272e-20
155.60818181818183,0.0,0,1.823636363636364e-20
155.94,0.0,0,1.7890909090909092e-20
156.26999999999998,1.57e-22,1,1.771818181818182e-20
156.60818181818183,0.0,0,1.8318181818181818e-20
156.94,0.0,0,1.8445454545454546e-20
157.26999999999998,0.0,0,1.813636363636364e-20
157.60818181818183,0.0,0,1.8245454545454548e-20
157.94,0.0,0,1.8463636363636364e-20
158.26999999999998,0.0,0,1.8436363636363636e-20
158.60818181818183,0.0,0,1.7363636363636363e-20
158.94,0.0,0,1.7490909090909088e-20
159.285,0.0,0,1.8225e-20
159.6390909090909,0.0,0,1.8163636363636363e-20
159.96999999999997,0.0,0,1.6718181818181816e-20
160.30000000000004,0.0,0,1.702727272727273e-20
160.65416666666667,0.0,0,1.7608333333333332e-20
161.0,0.0,0,1.6945454545454547e-20
161.33,0.0,0,1.7954545454545456e-20
161.68499999999997,0.0,0,1.7466666666666668e-20
162.03,0.0,0,1.882727272727273e-20
162.3609090909091,0.0,0,1.9018181818181817e-20
162.715,0.0,0,1.8475000000000002e-20
163.06000000000003,0.0,0,1.8390909090909094e-20
163.4075,1.74e-21,0,1.8583333333333337e-20
163.76,0.0,0,1.7863636363636362e-20
164.09,0.0,0,1.943636363636364e-20
164.4383333333333,0.0,0,1.82e-20
164.80499999999998,0.0,0,1.9050000000000003e-20
165.14999999999998,0.0,0,1.9081818181818184e-20
165.5,0.0,0,1.8291666666666668e-20
165.85,0.0,0,1.8636363636363637e-20
166.19500000000002,0.0,0,1.8149999999999998e-20
166.56166666666667,0.0,0,1.783333333333333e-20
166.90999999999997,0.0,0,1.7454545454545455e-20
167.255,0.0,0,1.7208333333333334e-20
167.62333333333333,0.0,0,1.8300000000000003e-20
167.96999999999997,0.0,0,1.9436363636363637e-20
168.31500000000003,0.0,0,1.9599999999999998e-20
168.68499999999997,0.0,0,1.7783333333333335e-20
169.04500000000002,0.0,0,1.7116666666666668e-20
169.4075,0.0,0,1.8091666666666664e-20
169.76,0.0,0,1.939090909090909e-20
170.105,0.0,0,1.8758333333333334e-20
170.46916666666664,1.42e-22,1,1.815833333333333e-20
170.83500000000004,0.0,0,1.7266666666666664e-20
171.19500000000002,0.0,0,1.9316666666666666e-20
171.56166666666664,0.0,0,1.8216666666666666e-20
171.92499999999998,0.0,0,1.765e-20
172.28499999999997,0.0,0,1.6425e-20
172.65416666666667,0.0,0,1.8516666666666666e-20
173.015,0.0,0,1.8175000000000002e-20
173.37666666666667,0.0,0,1.783333333333333e-20
173.75999999999996,0.0,0,1.8730769230769232e-20
174.13500000000002,0.0,0,1.8516666666666663e-20
174.5,0.0,0,1.7958333333333332e-20
174.865,0.0,0,1.9233333333333335e-20
175.225,0.0,0,1.785833333333333e-20
175.6076923076923,0.0,0,1.7607692307692306e-20
175.98499999999999,0.0,0,1.8191666666666665e-20
176.34583333333333,0.0,0,1.85e-20
176.715,0.0,0,1.8033333333333334e-20
177.09000000000003,0.0,0,1.956923076923077e-20
177.46916666666664,1.99e-21,0,1.92e-20
177.85000000000005,0.0,0,1.8053846153846155e-20
178.225,0.0,0,1.8849999999999997e-20
178.5925,0.0,0,1.8916666666666668e-20
178.97,0.0,0,1.9623076923076926e-20
179.34583333333333,0.0,0,1.8816666666666664e-20
179.73,0.0,0,4.943846153846153e-20
180.10500000000002,0.0,0,9.669166666666667e-20
180.48461538461535,0.0,0,2.1392307692307692e-20
180.88,0.0,0,1.9207692307692308e-20
181.255,0.0,0,1.8508333333333335e-20
181.63846153846154,0.0,0,1.7653846153846153e-20
182.03,0.0,0,1.7646153846153842e-20
182.4075,0.0,0,1.7349999999999998e-20
182.78999999999996,0.0,0,1.811538461538461e-20
183.18,0.0,0,1.7623076923076923e-20
183.57692307692307,0.0,0,1.7069230769230768e-20
183.955,0.0,0,1.7875e-20
184.33076923076925,0.0,0,1.8230769230769233e-20
184.73,1.17e-22,1,1.814615384615385e-20
185.12000000000003,0.0,0,1.8038461538461538e-20
185.5153846153846,0.0,0,1.8192307692307688e-20
185.91000000000003,0.0,0,1.904615384615385e-20
186.29999999999998,0.0,0,1.9307692307692308e-20
186.7,0.0,0,1.8253846153846152e-20
187.09000000000003,0.0,0,1.8607692307692306e-20
187.48461538461535,0.0,0,1.7623076923076923e-20
187.88,0.0,0,1.777692307692308e-20
188.26999999999998,0.0,0,1.7276923076923077e-20
188.66923076923078,0.0,0,1.836153846153846e-20
189.05999999999997,0.0,0,1.7461538461538455e-20
189.45384615384617,0.0,0,1.7084615384615385e-20
189.85000000000002,0.0,0,1.836153846153846e-20
190.25499999999997,0.0,0,1.8464285714285713e-20
190.66923076923078,0.0,0,1.917692307692308e-20
191.05999999999997,0.0,0,1.787692307692308e-20
191.45384615384617,0.0,0,1.8453846153846156e-20
191.865,2.3e-21,0,1.9078571428571426e-20
192.26999999999998,0.0,0,1.826923076923077e-20
192.68428571428575,0.0,0,1.8185714285714285e-20
193.09000000000003,0.0,0,1.7384615384615383e-20
193.48461538461535,0.0,0,1.813076923076923e-20
193.895,0.0,0,1.8042857142857145e-20
194.29999999999998,0.0,0,1.9592307692307692e-20
194.71499999999997,0.0,0,1.8685714285714284e-20
195.12,0.0,0,1.8353846153846156e-20
195.53071428571428,0.0,0,1.7821428571428568e-20
195.94,0.0,0,1.8976923076923074e-20
196.3464285714286,0.0,0,1.8171428571428574e-20
196.77499999999995,0.0,0,1.7128571428571428e-20
197.18,0.0,0,1.8646153846153848e-20
197.59214285714285,0.0,0,1.7771428571428572e-20
198.01499999999996,0.0,0,1.807857142857143e-20
198.4385714285714,0.0,0,1.77e-20
198.85000000000002,1.13e-22,1,1.775384615384615e-20
199.25499999999997,0.0,0,1.8900000000000005e-20
199.68428571428575,0.0,0,1.9407142857142862e-20
200.10500000000005,0.0,0,1.8657142857142858e-20
200.53071428571428,0.0,0,1.8400000000000003e-20
200.95499999999998,0.0,0,1.8014285714285713e-20
201.37714285714287,0.0,0,1.764285714285714e-20
201.80499999999998,0.0,0,1.9492857142857145e-20
202.225,0.0,0,1.9242857142857145e-20
202.65357142857144,0.0,0,1.762857142857143e-20
203.075,0.0,0,1.7507142857142853e-20
203.49999999999997,0.0,0,1.8614285714285712e-20
203.925,0.0,0,1.7928571428571424e-20
204.3464285714286,0.0,0,1.804285714285714e-20
204.77499999999995,0.0,0,1.9114285714285713e-20
205.195,0.0,0,1.829285714285714e-20
205.63799999999998,0.0,0,1.688666666666666e-20
206.075,1.08e-20,0,1.7792857142857145e-20
206.5,0.0,0,1.8171428571428574e-20
206.94000000000003,0.0,0,1.7406666666666664e-20
207.37714285714287,0.0,0,1.870714285714286e-20
